date,Campsite,1,2,3,4,5,6,2P
11/11/2015,ranger-stop1,,,,,,,4
11/11/2015,ranger-stop2,3,1,,2,,,3
11/11/2015,ranger-stop3,,,,,,,4
11/11/2015,ranger-stop4,,,,,,,4
11/11/2015,ranger-stop5,,,,,,,4
11/11/2015,ranger-stop6,,,,,,,10
11/11/2015,ranger-stop7,,,,,,,4
11/12/2015,camping3,,2,,,,,
11/12/2015,entrance0,1,1,,,,,
11/12/2015,entrance1,1,1,,,,,
11/12/2015,entrance2,4,1,,1,,1,
11/12/2015,entrance3,2,2,,3,,,
11/12/2015,entrance4,2,1,,,,,
11/12/2015,gate3,,,,2,,,
11/12/2015,gate5,,,,2,,,4
11/12/2015,gate6,,,,2,,,4
11/12/2015,gate7,,,,,,,2
11/12/2015,gate8,,,,,,,6
11/12/2015,general-gate1,4,2,,1,,,2
11/12/2015,general-gate2,4,2,,1,,1,2
11/12/2015,general-gate4,1,2,,,,,2
11/12/2015,general-gate5,1,1,,2,,,2
11/12/2015,general-gate7,1,3,,,,,4
11/12/2015,ranger-base,,,,,,,6
11/12/2015,ranger-stop0,4,2,,1,,1,3
11/12/2015,ranger-stop2,4,2,,1,,1,3
11/12/2015,ranger-stop3,,,,2,,,
11/12/2015,ranger-stop4,,,,,,,4
11/12/2015,ranger-stop6,,,,2,,,4
11/12/2015,ranger-stop7,,,,,,,2
11/13/2015,camping8,,1,,,,,1
11/13/2015,entrance0,1,2,1,,1,,
11/13/2015,entrance1,2,,1,1,,,
11/13/2015,entrance2,1,2,2,1,,,
11/13/2015,entrance3,2,,1,,,1,
11/13/2015,entrance4,,1,1,,1,,
11/13/2015,gate2,,,,,,,2
11/13/2015,gate3,,,,,,,4
11/13/2015,gate4,,,,,,,2
11/13/2015,gate5,,,,,,,2
11/13/2015,gate6,,,,,,,2
11/13/2015,gate7,,,,,,,2
11/13/2015,gate8,,,,,,,4
11/13/2015,general-gate1,1,2,1,1,1,1,2
11/13/2015,general-gate2,1,2,1,1,1,,2
11/13/2015,general-gate3,,,,,,,1
11/13/2015,general-gate4,1,,1,1,,,2
11/13/2015,general-gate5,,,,,1,,5
11/13/2015,general-gate7,2,,1,1,,,3
11/13/2015,ranger-base,,,,,,,4
11/13/2015,ranger-stop0,1,2,1,1,1,,3
11/13/2015,ranger-stop1,,,,,,,2
11/13/2015,ranger-stop2,1,2,1,1,1,,3
11/13/2015,ranger-stop3,,,,,,,4
11/13/2015,ranger-stop4,,,,,,,2
11/13/2015,ranger-stop5,,,,,,,2
11/13/2015,ranger-stop6,,,,,,,3
11/13/2015,ranger-stop7,,,,,,,2
11/14/2015,camping2,,,,,,,2
11/14/2015,camping7,,,,,,,2
11/14/2015,camping8,,,1,,,,2
11/14/2015,entrance0,,,2,,,,
11/14/2015,entrance1,2,1,1,,,,
11/14/2015,entrance2,,,1,1,,,
11/14/2015,entrance3,1,1,3,2,,,
11/14/2015,entrance4,1,2,,1,,,
11/14/2015,gate2,,,,,,,2
11/14/2015,gate3,,,,,,,4
11/14/2015,gate4,,,,,,,6
11/14/2015,gate5,,,,,,,6
11/14/2015,gate6,,,,,,,4
11/14/2015,gate7,,,,,,,2
11/14/2015,gate8,,,,,,,8
11/14/2015,general-gate1,1,2,2,2,,,2
11/14/2015,general-gate2,1,2,2,2,,,2
11/14/2015,general-gate3,,,,,,,2
11/14/2015,general-gate4,1,1,1,,,,2
11/14/2015,general-gate5,1,2,,1,,,4
11/14/2015,general-gate6,,,,,,,2
11/14/2015,general-gate7,2,1,1,,,,5
11/14/2015,ranger-base,,,,,,,8
11/14/2015,ranger-stop0,1,2,2,2,,,3
11/14/2015,ranger-stop1,,,,,,,2
11/14/2015,ranger-stop2,1,2,2,2,,,3
11/14/2015,ranger-stop3,,,,,,,4
11/14/2015,ranger-stop4,,,,,,,2
11/14/2015,ranger-stop5,,,,,,,6
11/14/2015,ranger-stop6,,,,,,,7
11/14/2015,ranger-stop7,,,,,,,2
11/15/2015,camping7,,,2,,,,
11/15/2015,camping8,,,,,,,2
11/15/2015,entrance0,2,2,1,,,,
11/15/2015,entrance1,1,2,,,,,
11/15/2015,entrance2,,,1,,1,1,
11/15/2015,entrance3,,,,,1,1,
11/15/2015,entrance4,1,2,,,,,
11/15/2015,gate2,,,,,,,2
11/15/2015,gate3,,,,,,,6
11/15/2015,gate4,,,,,,,4
11/15/2015,gate5,,,,,,,6
11/15/2015,gate6,,,,,,,4
11/15/2015,gate7,,,,,,,4
11/15/2015,gate8,,,,,,,6
11/15/2015,general-gate1,1,2,1,,1,1,2
11/15/2015,general-gate2,1,2,1,,1,1,2
11/15/2015,general-gate3,,,,,,,2
11/15/2015,general-gate4,1,2,,,,,2
11/15/2015,general-gate5,1,2,1,,,,6
11/15/2015,general-gate6,,,2,,,,
11/15/2015,general-gate7,1,2,,,,,3
11/15/2015,ranger-base,,,,,,,6
11/15/2015,ranger-stop0,1,2,1,,1,1,3
11/15/2015,ranger-stop1,,,,,,,2
11/15/2015,ranger-stop2,1,2,1,,1,1,3
11/15/2015,ranger-stop3,,,,,,,6
11/15/2015,ranger-stop4,,,,,,,2
11/15/2015,ranger-stop5,,,,,,,4
11/15/2015,ranger-stop6,,,,,,,7
11/15/2015,ranger-stop7,,,,,,,4
11/16/2015,camping0,,,,,,,2
11/16/2015,camping2,,,2,,,,
11/16/2015,camping4,,,,,,,2
11/16/2015,camping8,,1,,,,,2
11/16/2015,entrance0,,1,,,1,,
11/16/2015,entrance1,2,1,,,1,,
11/16/2015,entrance2,1,2,1,,,,
11/16/2015,entrance3,,2,1,1,1,,
11/16/2015,entrance4,1,3,,1,1,,
11/16/2015,gate0,,,,,,,3
11/16/2015,gate1,,,,,,,3
11/16/2015,gate2,,,,,,,2
11/16/2015,gate3,,,,,,,6
11/16/2015,gate4,,,,,,,6
11/16/2015,gate5,,,,,,,6
11/16/2015,gate6,,,,,,,4
11/16/2015,gate8,,,,,,,7
11/16/2015,general-gate1,2,4,1,1,1,,3
11/16/2015,general-gate2,2,4,1,1,1,,3
11/16/2015,general-gate3,,,,,,,2
11/16/2015,general-gate4,2,1,1,,1,,1
11/16/2015,general-gate5,1,3,,1,1,,5
11/16/2015,general-gate7,2,1,2,,1,,4
11/16/2015,ranger-base,,,,,,,7
11/16/2015,ranger-stop0,2,4,1,1,1,,4
11/16/2015,ranger-stop1,,,,,,,2
11/16/2015,ranger-stop2,2,4,1,1,1,,4
11/16/2015,ranger-stop3,,,,,,,6
11/16/2015,ranger-stop4,,,,,,,2
11/16/2015,ranger-stop5,,,,,,,6
11/16/2015,ranger-stop6,,,,,,,7
11/17/2015,camping5,,,,,,,4
11/17/2015,camping8,,,2,,,,2
11/17/2015,entrance0,1,2,1,1,,,
11/17/2015,entrance1,,1,1,,,,
11/17/2015,entrance2,2,2,,,1,,
11/17/2015,entrance3,,,,1,1,,
11/17/2015,entrance4,1,1,,,,,
11/17/2015,gate2,,,,,,,2
11/17/2015,gate3,,,,,,,6
11/17/2015,gate4,,,,,,,4
11/17/2015,gate5,,,,,,,6
11/17/2015,gate6,,,,,,,4
11/17/2015,gate7,,,,,,,4
11/17/2015,gate8,,,,,,,9
11/17/2015,general-gate1,1,1,2,,1,,1
11/17/2015,general-gate2,1,1,2,,1,,3
11/17/2015,general-gate3,,,,,,,2
11/17/2015,general-gate4,,1,1,,,,1
11/17/2015,general-gate5,,,,,,,5
11/17/2015,general-gate7,,1,1,,,,4
11/17/2015,ranger-base,,,,,,,9
11/17/2015,ranger-stop0,1,1,2,,1,,3
11/17/2015,ranger-stop1,,,,,,,2
11/17/2015,ranger-stop2,1,1,2,,1,,2
11/17/2015,ranger-stop3,,,,,,,6
11/17/2015,ranger-stop5,,,,,,,4
11/17/2015,ranger-stop6,,,,,,,6
11/17/2015,ranger-stop7,,,,,,,4
11/18/2015,camping1,,,2,,,,
11/18/2015,camping8,,,1,,,,1
11/18/2015,entrance0,,,,1,,,
11/18/2015,entrance1,1,1,1,1,,,
11/18/2015,entrance2,,,2,,,,
11/18/2015,entrance3,,1,1,1,2,,
11/18/2015,entrance4,1,,1,1,2,,
11/18/2015,gate3,,,,,,,2
11/18/2015,gate4,,,,,,,2
11/18/2015,gate5,,,,,,,2
11/18/2015,gate8,,,,,,,2
11/18/2015,general-gate1,1,,2,1,2,,
11/18/2015,general-gate2,1,,2,1,2,,
11/18/2015,general-gate3,,,,,,,1
11/18/2015,general-gate4,1,,1,,,,
11/18/2015,general-gate5,1,,1,1,2,,1
11/18/2015,general-gate7,1,1,1,1,,,
11/18/2015,ranger-base,,,,,,,2
11/18/2015,ranger-stop0,1,,2,1,2,,
11/18/2015,ranger-stop2,1,,2,1,2,,
11/18/2015,ranger-stop3,,,,,,,2
11/18/2015,ranger-stop5,,,,,,,2
11/18/2015,ranger-stop6,,,,,,,2
11/19/2015,camping3,,,2,,,,
11/19/2015,camping7,,,,,,,2
11/19/2015,camping8,,,,,,,1
11/19/2015,entrance0,1,,1,1,1,1,
11/19/2015,entrance1,1,2,1,1,,1,
11/19/2015,entrance2,,2,,,1,1,
11/19/2015,entrance3,,,1,1,1,,
11/19/2015,entrance4,,2,1,1,1,1,
11/19/2015,gate2,,,,,,,4
11/19/2015,gate3,,,,,,,2
11/19/2015,gate4,,,,,,,2
11/19/2015,gate5,,,,,,,4
11/19/2015,gate6,,,,,,,4
11/19/2015,gate7,,,,,,,4
11/19/2015,gate8,,,,,,,4
11/19/2015,general-gate1,,2,1,1,,,2
11/19/2015,general-gate2,,2,1,1,,,2
11/19/2015,general-gate3,,,,,,,1
11/19/2015,general-gate4,1,2,2,1,,1,2
11/19/2015,general-gate5,,1,1,1,,,3
11/19/2015,general-gate6,,,,,,,2
11/19/2015,general-gate7,1,2,3,1,,1,5
11/19/2015,ranger-base,,,,,,,4
11/19/2015,ranger-stop0,,2,1,1,,,3
11/19/2015,ranger-stop1,,,,,,,4
11/19/2015,ranger-stop2,,2,1,1,,,3
11/19/2015,ranger-stop3,,,,,,,2
11/19/2015,ranger-stop4,,,,,,,2
11/19/2015,ranger-stop5,,,,,,,2
11/19/2015,ranger-stop6,,,,,,,5
11/19/2015,ranger-stop7,,,,,,,4
11/20/2015,camping1,,,,,,,2
11/20/2015,camping3,,2,,,,,
11/20/2015,entrance0,1,1,1,2,2,,
11/20/2015,entrance1,1,,,,1,,
11/20/2015,entrance2,,,1,1,,,
11/20/2015,entrance3,,1,1,,,,
11/20/2015,entrance4,,,1,1,1,,
11/20/2015,gate3,,,,,,,2
11/20/2015,gate5,,,,,,,2
11/20/2015,gate6,,,,,,,2
11/20/2015,gate7,,,,,,,2
11/20/2015,gate8,,,,,,,4
11/20/2015,general-gate0,,,,,,,1
11/20/2015,general-gate1,,,2,2,1,,
11/20/2015,general-gate2,,,2,2,1,,2
11/20/2015,general-gate4,1,1,,,1,,
11/20/2015,general-gate5,,,1,1,1,,4
11/20/2015,general-gate7,1,2,,,1,,
11/20/2015,ranger-base,,,,,,,4
11/20/2015,ranger-stop0,,,2,2,1,,2
11/20/2015,ranger-stop2,,,2,2,1,,2
11/20/2015,ranger-stop3,,,,,,,2
11/20/2015,ranger-stop6,,,,,,,2
11/20/2015,ranger-stop7,,,,,,,2
11/21/2015,camping0,,,,,,,2
11/21/2015,camping8,,2,,,,,4
11/21/2015,entrance0,,3,1,,,,
11/21/2015,entrance1,,1,,,,,
11/21/2015,entrance2,,2,,,1,,
11/21/2015,entrance3,,1,,,,1,
11/21/2015,entrance4,,1,1,,1,1,
11/21/2015,gate0,,,,,,,2
11/21/2015,gate1,,,,,,,2
11/21/2015,gate3,,,,,,,6
11/21/2015,gate4,,,,,,,4
11/21/2015,gate5,,,,,,,4
11/21/2015,gate8,,,,,,,8
11/21/2015,general-gate1,,3,1,,,1,2
11/21/2015,general-gate2,,3,1,,,1,2
11/21/2015,general-gate3,,1,,,,,2
11/21/2015,general-gate4,,1,,,,,
11/21/2015,general-gate5,,1,1,,,1,6
11/21/2015,general-gate7,,1,,,,,
11/21/2015,ranger-base,,,,,,,8
11/21/2015,ranger-stop0,,3,1,,,1,3
11/21/2015,ranger-stop2,,3,1,,,1,2
11/21/2015,ranger-stop3,,,,,,,6
11/21/2015,ranger-stop5,,,,,,,4
11/21/2015,ranger-stop6,,,,,,,4
11/22/2015,camping0,,,,,,,2
11/22/2015,camping2,1,,,,,,
11/22/2015,camping5,,,,,,,2
11/22/2015,camping6,1,,,,,,
11/22/2015,camping7,,2,,,,,
11/22/2015,camping8,,,,,,,1
11/22/2015,entrance0,2,,1,,,2,
11/22/2015,entrance1,1,3,,1,,1,
11/22/2015,entrance2,2,,1,,,1,
11/22/2015,entrance3,3,1,,,,2,
11/22/2015,entrance4,,1,,1,,,
11/22/2015,gate0,,,,,,,1
11/22/2015,gate1,,,,,,,1
11/22/2015,gate3,,,,,,,2
11/22/2015,gate4,,,,,,,2
11/22/2015,gate5,,,,,,,2
11/22/2015,gate6,,,,,,,2
11/22/2015,gate8,,,,,,,6
11/22/2015,general-gate1,3,1,1,1,,1,2
11/22/2015,general-gate2,3,1,1,1,,1,2
11/22/2015,general-gate3,,,,,,,1
11/22/2015,general-gate4,1,1,,1,,,2
11/22/2015,general-gate5,1,1,,1,,,3
11/22/2015,general-gate6,,2,,,,,
11/22/2015,general-gate7,2,2,,1,,1,4
11/22/2015,ranger-base,,,,,,,6
11/22/2015,ranger-stop0,3,1,1,1,,1,3
11/22/2015,ranger-stop2,3,1,1,1,,1,3
11/22/2015,ranger-stop3,,,,,,,2
11/22/2015,ranger-stop4,,,,,,,2
11/22/2015,ranger-stop5,,,,,,,2
11/22/2015,ranger-stop6,,,,,,,3
11/23/2015,camping8,1,,,,,,1
11/23/2015,entrance0,2,2,,,,1,
11/23/2015,entrance1,,3,1,,,2,
11/23/2015,entrance2,1,1,1,,,1,
11/23/2015,entrance3,1,,,,,,
11/23/2015,entrance4,1,1,,,,,
11/23/2015,gate2,,,,,,,4
11/23/2015,gate3,,,,,,,2
11/23/2015,gate4,,,,,,,2
11/23/2015,gate5,,,,,,,4
11/23/2015,gate6,,,,,,,4
11/23/2015,gate7,,,,,,,2
11/23/2015,gate8,,,,,,,5
11/23/2015,general-gate1,3,2,1,,,1,2
11/23/2015,general-gate2,3,2,1,,,1,3
11/23/2015,general-gate3,,,,,,,1
11/23/2015,general-gate4,,4,1,,,2,2
11/23/2015,general-gate5,1,1,,,,,4
11/23/2015,general-gate7,,4,1,,,2,5
11/23/2015,ranger-base,,,,,,,5
11/23/2015,ranger-stop0,3,2,1,,,1,6
11/23/2015,ranger-stop1,,,,,,,4
11/23/2015,ranger-stop2,3,2,1,,,1,5
11/23/2015,ranger-stop3,,,,,,,2
11/23/2015,ranger-stop4,,,,,,,2
11/23/2015,ranger-stop5,,,,,,,2
11/23/2015,ranger-stop6,,,,,,,5
11/23/2015,ranger-stop7,,,,,,,2
11/24/2015,camping3,,2,,,,,
11/24/2015,camping5,,,,,,,2
11/24/2015,camping8,,,,,,,1
11/24/2015,entrance0,1,3,1,,,,
11/24/2015,entrance1,1,,,,,,
11/24/2015,entrance2,1,3,2,,,,
11/24/2015,entrance3,,2,1,,,,
11/24/2015,entrance4,1,2,,,,,
11/24/2015,gate2,,,,,,,2
11/24/2015,gate3,,,,,,,2
11/24/2015,gate4,,,,,,,2
11/24/2015,gate5,,,,,,,4
11/24/2015,gate6,,,,,,,4
11/24/2015,gate7,,,,,,,1
11/24/2015,gate8,,,,,,,6
11/24/2015,general-gate1,2,5,2,,,,3
11/24/2015,general-gate2,2,5,2,,,,4
11/24/2015,general-gate3,,,,,,,1
11/24/2015,general-gate4,1,1,,,,,3
11/24/2015,general-gate5,1,2,,,,,5
11/24/2015,general-gate7,1,2,,,,,7
11/24/2015,ranger-base,,,,,,,6
11/24/2015,ranger-stop0,2,5,2,,,,5
11/24/2015,ranger-stop1,,,,,,,2
11/24/2015,ranger-stop2,2,5,2,,,,4
11/24/2015,ranger-stop3,,,,,,,2
11/24/2015,ranger-stop4,,,,,,,4
11/24/2015,ranger-stop5,,,,,,,2
11/24/2015,ranger-stop6,,,,,,,6
11/24/2015,ranger-stop7,,,,,,,1
11/25/2015,camping0,,,,,,,4
11/25/2015,camping6,,2,,,,,
11/25/2015,camping8,1,,,,,,
11/25/2015,entrance0,,,1,,,,
11/25/2015,entrance1,1,2,,1,,,
11/25/2015,entrance2,,2,,,1,,
11/25/2015,entrance3,1,1,1,,1,1,
11/25/2015,entrance4,1,2,,1,,1,
11/25/2015,gate0,,,,,,,3
11/25/2015,gate1,,,,,,,3
11/25/2015,gate3,,,,,,,4
11/25/2015,gate4,,,,,,,2
11/25/2015,gate5,,,,,,,6
11/25/2015,gate6,,,,,,,6
11/25/2015,gate7,,,,,,,7
11/25/2015,gate8,,,,,,,9
11/25/2015,general-gate1,2,3,,1,1,1,1
11/25/2015,general-gate2,2,4,,1,1,1,1
11/25/2015,general-gate4,1,2,,1,,,2
11/25/2015,general-gate5,1,3,,1,,1,5
11/25/2015,general-gate7,1,2,,1,,,2
11/25/2015,ranger-base,,,,,,,9
11/25/2015,ranger-stop0,2,4,,1,1,1,1
11/25/2015,ranger-stop2,2,3,,1,1,1,2
11/25/2015,ranger-stop3,,,,,,,6
11/25/2015,ranger-stop4,,,,,,,2
11/25/2015,ranger-stop5,,,,,,,2
11/25/2015,ranger-stop6,,,,,,,6
11/25/2015,ranger-stop7,,,,,,,7
11/26/2015,camping7,,,2,,,,
11/26/2015,camping8,,,,,,,2
11/26/2015,entrance0,1,1,,,,,
11/26/2015,entrance1,,,1,,1,1,
11/26/2015,entrance2,1,,1,,,,
11/26/2015,entrance3,1,1,2,,1,,
11/26/2015,entrance4,1,1,,,,1,
11/26/2015,gate3,,,,,,,6
11/26/2015,gate4,,,,,,,4
11/26/2015,gate5,,,,,,,4
11/26/2015,gate8,,,,,,,8
11/26/2015,general-gate1,2,2,3,,,1,2
11/26/2015,general-gate2,2,1,3,,,1,2
11/26/2015,general-gate3,,,,,,,2
11/26/2015,general-gate4,,,1,,,1,2
11/26/2015,general-gate5,1,1,2,,,1,6
11/26/2015,general-gate6,,,2,,,,
11/26/2015,general-gate7,,,1,,1,1,2
11/26/2015,ranger-base,,,,,,,8
11/26/2015,ranger-stop0,2,1,3,,,1,3
11/26/2015,ranger-stop2,2,2,3,,,1,3
11/26/2015,ranger-stop3,,,,,,,6
11/26/2015,ranger-stop4,,,,,,,2
11/26/2015,ranger-stop5,,,,,,,4
11/26/2015,ranger-stop6,,,,,,,4
11/27/2015,camping0,,,,,,,2
11/27/2015,camping3,,,,,,,2
11/27/2015,camping8,,,2,,,,
11/27/2015,entrance0,1,,2,1,,,
11/27/2015,entrance1,,1,,2,,,
11/27/2015,entrance2,2,,,1,,,
11/27/2015,entrance3,2,1,2,,,,
11/27/2015,entrance4,1,,2,,,,
11/27/2015,gate3,,,,,,,2
11/27/2015,gate5,,,,,,,2
11/27/2015,gate6,,,,,,,2
11/27/2015,gate8,,,,,,,2
11/27/2015,general-gate1,1,,4,1,,,
11/27/2015,general-gate2,1,,4,1,,,
11/27/2015,general-gate4,,,,2,,,
11/27/2015,general-gate5,,,2,,,,2
11/27/2015,general-gate7,,1,,2,,,3
11/27/2015,ranger-base,,,,,,,2
11/27/2015,ranger-stop0,1,,4,1,,,
11/27/2015,ranger-stop2,1,,4,1,,,
11/27/2015,ranger-stop3,,,,,,,2
11/27/2015,ranger-stop4,,,,,,,2
11/27/2015,ranger-stop6,,,,,,,2
11/28/2015,camping1,,,2,,,,
11/28/2015,entrance0,3,1,,2,1,,
11/28/2015,entrance1,,1,2,,1,,
11/28/2015,entrance2,1,,,1,,,
11/28/2015,entrance3,,,3,,,,
11/28/2015,entrance4,2,,1,1,,,
11/28/2015,gate3,,,,,,,4
11/28/2015,gate5,,,,,,,4
11/28/2015,gate6,,,,,,,4
11/28/2015,gate7,,,,,,,4
11/28/2015,gate8,,,,,,,6
11/28/2015,general-gate0,,,2,,,,
11/28/2015,general-gate1,3,,3,2,,,2
11/28/2015,general-gate2,3,,3,2,,,2
11/28/2015,general-gate4,,1,1,,1,,2
11/28/2015,general-gate5,2,,1,1,,,6
11/28/2015,general-gate7,,1,2,,1,,2
11/28/2015,ranger-base,,,,,,,6
11/28/2015,ranger-stop0,3,,3,2,,,3
11/28/2015,ranger-stop2,3,,3,2,,,3
11/28/2015,ranger-stop3,,,,,,,4
11/28/2015,ranger-stop4,,,,,,,2
11/28/2015,ranger-stop6,,,,,,,4
11/28/2015,ranger-stop7,,,,,,,4
11/29/2015,camping3,1,,,,,,
11/29/2015,camping8,,,,,,,2
11/29/2015,entrance0,1,1,,1,,,
11/29/2015,entrance1,1,,,1,,,
11/29/2015,entrance2,2,1,2,3,,,
11/29/2015,entrance3,2,1,,2,,,
11/29/2015,entrance4,1,1,2,1,,,
11/29/2015,gate2,,,,,,,4
11/29/2015,gate3,,,,,,,6
11/29/2015,gate4,,,,,,,4
11/29/2015,gate5,,,,,,,6
11/29/2015,gate6,,,,,,,6
11/29/2015,gate7,,,,,,,4
11/29/2015,gate8,,,,,,,8
11/29/2015,general-gate1,3,2,,4,,,4
11/29/2015,general-gate2,3,2,,4,,,6
11/29/2015,general-gate3,,,,,,,2
11/29/2015,general-gate4,1,,,1,,,4
11/29/2015,general-gate5,1,1,,1,,,10
11/29/2015,general-gate7,2,,,1,,,8
11/29/2015,ranger-base,,,,,,,8
11/29/2015,ranger-stop0,3,2,,4,,,8
11/29/2015,ranger-stop1,,,,,,,4
11/29/2015,ranger-stop2,3,2,,4,,,6
11/29/2015,ranger-stop3,,,,,,,6
11/29/2015,ranger-stop4,,,,,,,6
11/29/2015,ranger-stop5,,,,,,,4
11/29/2015,ranger-stop6,,,,,,,9
11/29/2015,ranger-stop7,,,,,,,4
11/30/2015,camping4,,,,,,,2
11/30/2015,camping7,,2,,,,,
11/30/2015,camping8,,,,,,,1
11/30/2015,entrance0,3,,,1,1,,
11/30/2015,entrance1,1,1,,4,2,,
11/30/2015,entrance2,1,2,,1,,,
11/30/2015,entrance3,1,,,1,,,
11/30/2015,entrance4,2,1,,1,1,,
11/30/2015,gate2,,,,,,,2
11/30/2015,gate3,,,,,,,2
11/30/2015,gate4,,,,,,,4
11/30/2015,gate5,,,,,,,6
11/30/2015,gate6,,,,,,,6
11/30/2015,gate7,,,,,,,2
11/30/2015,gate8,,,,,,,6
11/30/2015,general-gate1,3,1,,2,1,,2
11/30/2015,general-gate2,3,1,,2,1,,2
11/30/2015,general-gate3,,,,,,,1
11/30/2015,general-gate4,1,1,,3,2,,2
11/30/2015,general-gate5,2,,,1,1,,3
11/30/2015,general-gate6,,2,,,,,
11/30/2015,general-gate7,1,1,,4,2,,7
11/30/2015,ranger-base,,,,,,,6
11/30/2015,ranger-stop0,3,1,,2,1,,3
11/30/2015,ranger-stop1,,,,,,,2
11/30/2015,ranger-stop2,3,1,,2,1,,3
11/30/2015,ranger-stop3,,,,,,,2
11/30/2015,ranger-stop4,,,,,,,4
11/30/2015,ranger-stop5,,,,,,,4
11/30/2015,ranger-stop6,,,,,,,7
11/30/2015,ranger-stop7,,,,,,,2
12/1/2015,camping3,3,,,,,,
12/1/2015,camping4,,,,,,,2
12/1/2015,camping5,,,,,,,4
12/1/2015,camping6,,,,,,,2
12/1/2015,entrance0,2,,,,,1,
12/1/2015,entrance1,1,,,,,,
12/1/2015,entrance2,2,,,,,1,
12/1/2015,entrance3,,,,2,,,
12/1/2015,entrance4,2,,,,,,
12/1/2015,gate0,,,,,,,2
12/1/2015,gate1,,,,,,,2
12/1/2015,gate3,,,,2,,,2
12/1/2015,gate5,,,,2,,,2
12/1/2015,gate6,,,,2,,,4
12/1/2015,gate7,,,,,,,2
12/1/2015,gate8,,,,,,,4
12/1/2015,general-gate1,2,,,,,1,2
12/1/2015,general-gate2,2,,,,,1,2
12/1/2015,general-gate4,2,,,,,,
12/1/2015,general-gate5,1,,,2,,,2
12/1/2015,general-gate7,2,,,,,,4
12/1/2015,ranger-base,,,,,,,4
12/1/2015,ranger-stop0,2,,,,,1,2
12/1/2015,ranger-stop2,2,,,,,1,3
12/1/2015,ranger-stop3,,,,2,,,2
12/1/2015,ranger-stop6,,,,2,,,4
12/1/2015,ranger-stop7,,,,,,,2
12/2/2015,camping6,2,,,,,,
12/2/2015,camping8,,,,,,,1
12/2/2015,entrance0,1,1,,,,,
12/2/2015,entrance1,1,,,1,2,,
12/2/2015,entrance2,,,,1,2,,
12/2/2015,entrance3,,1,,,,,
12/2/2015,gate2,,,,,,,2
12/2/2015,gate3,,,,,,,2
12/2/2015,gate4,,,,,,,2
12/2/2015,gate5,,,,,,,4
12/2/2015,gate6,,,,,,,4
12/2/2015,gate7,,,,,,,4
12/2/2015,gate8,,,,,,,4
12/2/2015,general-gate1,2,,,1,2,,2
12/2/2015,general-gate2,2,,,1,2,,2
12/2/2015,general-gate3,,,,,,,1
12/2/2015,general-gate4,1,,,1,2,,2
12/2/2015,general-gate5,2,,,,,,3
12/2/2015,general-gate7,1,,,1,2,,5
12/2/2015,ranger-base,,,,,,,4
12/2/2015,ranger-stop0,2,,,1,2,,3
12/2/2015,ranger-stop1,,,,,,,2
12/2/2015,ranger-stop2,2,,,1,2,,3
12/2/2015,ranger-stop3,,,,,,,2
12/2/2015,ranger-stop4,,,,,,,4
12/2/2015,ranger-stop5,,,,,,,2
12/2/2015,ranger-stop6,,,,,,,5
12/2/2015,ranger-stop7,,,,,,,4
12/3/2015,camping2,,,,,,,2
12/3/2015,camping3,,,,,,,2
12/3/2015,camping7,,,2,,,,
12/3/2015,camping8,,,,,,,3
12/3/2015,entrance0,,1,,,,,
12/3/2015,entrance1,1,1,,,,,
12/3/2015,entrance2,1,,,,,,
12/3/2015,entrance3,,2,,,,,
12/3/2015,entrance4,2,,2,,,,
12/3/2015,gate2,,,,,,,4
12/3/2015,gate3,,,,,,,6
12/3/2015,gate4,,,,,,,8
12/3/2015,gate5,,,,,,,8
12/3/2015,gate6,,,,,,,6
12/3/2015,gate7,,,,,,,4
12/3/2015,gate8,,,,,,,8
12/3/2015,general-gate1,1,,,,,,4
12/3/2015,general-gate2,1,,,,,,4
12/3/2015,general-gate3,,,,,,,3
12/3/2015,general-gate4,1,,,,,,4
12/3/2015,general-gate5,1,,,,,,7
12/3/2015,general-gate6,,,2,,,,
12/3/2015,general-gate7,1,1,,,,,10
12/3/2015,ranger-base,,,,,,,8
12/3/2015,ranger-stop0,1,,,,,,6
12/3/2015,ranger-stop1,,,,,,,4
12/3/2015,ranger-stop2,1,,,,,,6
12/3/2015,ranger-stop3,,,,,,,6
12/3/2015,ranger-stop4,,,,,,,6
12/3/2015,ranger-stop5,,,,,,,8
12/3/2015,ranger-stop6,,,,,,,10
12/3/2015,ranger-stop7,,,,,,,4
12/4/2015,camping8,1,,,,,,1
12/4/2015,entrance0,,,,1,,,
12/4/2015,entrance1,,,,1,1,,
12/4/2015,entrance2,,,1,1,1,1,
12/4/2015,entrance3,1,,1,1,,,
12/4/2015,gate3,,,,,,,2
12/4/2015,gate4,,,,,,,2
12/4/2015,gate5,,,,,,,2
12/4/2015,gate8,,,,,,,2
12/4/2015,general-gate1,1,,1,1,1,,
12/4/2015,general-gate2,1,,1,1,1,1,
12/4/2015,general-gate3,,,,,,,1
12/4/2015,general-gate4,,,,1,1,,
12/4/2015,general-gate5,,,,,,,1
12/4/2015,general-gate7,,,,1,1,,
12/4/2015,ranger-base,,,,,,,2
12/4/2015,ranger-stop0,1,,1,1,1,1,
12/4/2015,ranger-stop2,1,,1,1,1,,
12/4/2015,ranger-stop3,,,,,,,2
12/4/2015,ranger-stop5,,,,,,,2
12/4/2015,ranger-stop6,,,,,,,2
12/5/2015,camping2,,,,,,,4
