date,day,CarType,Total,camping0,camping1,camping2,camping3,camping4,camping5,camping6,camping7,camping8,entrance0,entrance1,entrance2,entrance3,entrance4,gate0,gate1,gate2,gate3,gate4,gate5,gate6,gate7,gate8,general-gate0,general-gate1,general-gate2,general-gate3,general-gate4,general-gate5,general-gate6,general-gate7,ranger-base,ranger-stop0,ranger-stop1,ranger-stop2,ranger-stop3,ranger-stop4,ranger-stop5,ranger-stop6,ranger-stop7
11/26/2015,210,1,13,,,,,,,,,,1,,1,1,1,,,,,,,,,,,2,2,,,1,,,,2,,2,,,,,
11/26/2015,210,2,10,,,,,,,,,,1,,,1,1,,,,,,,,,,,2,1,,,1,,,,1,,2,,,,,
11/26/2015,210,3,24,,,,,,,,2,,,1,1,2,,,,,,,,,,,,3,3,,1,2,2,1,,3,,3,,,,,
11/26/2015,210,5,3,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,
11/26/2015,210,6,9,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,,,
11/26/2015,210,2P,70,,,,,,,,,2,,,,,,,,,6,4,4,,,8,,2,2,2,2,6,,2,8,3,,3,6,2,4,4,
11/27/2015,211,1,10,,,,,,,,,,1,,2,2,1,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
11/27/2015,211,2,3,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,
11/27/2015,211,3,26,,,,,,,,,2,2,,,2,2,,,,,,,,,,,4,4,,,2,,,,4,,4,,,,,
11/27/2015,211,4,12,,,,,,,,,,1,2,1,,,,,,,,,,,,,1,1,,2,,,2,,1,,1,,,,,
11/27/2015,211,2P,25,2,,,2,,,,,,,,,,,,,,2,,2,2,,2,,,,,,2,,3,2,,,,2,2,,2,
11/28/2015,212,1,20,,,,,,,,,,3,,1,,2,,,,,,,,,,,3,3,,,2,,,,3,,3,,,,,
11/28/2015,212,2,4,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,
11/28/2015,212,3,26,,2,,,,,,,,,2,,3,1,,,,,,,,,,2,3,3,,1,1,,2,,3,,3,,,,,
11/28/2015,212,4,13,,,,,,,,,,2,,1,,1,,,,,,,,,,,2,2,,,1,,,,2,,2,,,,,
11/28/2015,212,5,4,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,
11/28/2015,212,2P,62,,,,,,,,,,,,,,,,,,4,,4,4,4,6,,2,2,,2,6,,2,6,3,,3,4,2,,4,4
11/29/2015,213,1,24,,,,1,,,,,,1,1,2,2,1,,,,,,,,,,,3,3,,1,1,,2,,3,,3,,,,,
11/29/2015,213,2,13,,,,,,,,,,1,,1,1,1,,,,,,,,,,,2,2,,,1,,,,2,,2,,,,,
11/29/2015,213,3,4,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2015,213,4,27,,,,,,,,,,1,1,3,2,1,,,,,,,,,,,4,4,,1,1,,1,,4,,4,,,,,
11/29/2015,213,2P,129,,,,,,,,,2,,,,,,,,4,6,4,6,6,4,8,,4,6,2,4,10,,8,8,8,4,6,6,6,4,9,4
11/30/2015,214,1,24,,,,,,,,,,3,1,1,1,2,,,,,,,,,,,3,3,,1,2,,1,,3,,3,,,,,
11/30/2015,214,2,14,,,,,,,,2,,,1,2,,1,,,,,,,,,,,1,1,,1,,2,1,,1,,1,,,,,
11/30/2015,214,4,24,,,,,,,,,,1,4,1,1,1,,,,,,,,,,,2,2,,3,1,,4,,2,,2,,,,,
11/30/2015,214,5,13,,,,,,,,,,1,2,,,1,,,,,,,,,,,1,1,,2,1,,2,,1,,1,,,,,
11/30/2015,214,2P,81,,,,,2,,,,1,,,,,,,,2,2,4,6,6,2,6,,2,2,1,2,3,,7,6,3,2,3,2,4,4,7,2
12/1/2015,215,1,96,,,,3,2,4,2,,,3,1,3,2,2,2,2,,4,,4,6,2,4,,5,5,,2,5,,6,4,5,,6,4,,,6,2
12/1/2015,215,1,23,,,,3,,,,,,2,1,2,,2,,,,,,,,,,,2,2,,2,1,,2,,2,,2,,,,,
12/1/2015,215,4,14,,,,,,,,,,,,,2,,,,,2,,2,2,,,,,,,,2,,,,,,,2,,,2,
12/1/2015,215,6,6,,,,,,,,,,1,,1,,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
12/1/2015,215,2P,53,,,,,2,4,2,,,,,,,,2,2,,2,,2,4,2,4,,2,2,,,2,,4,4,2,,3,2,,,4,2
12/2/2015,216,1,16,,,,,,,2,,,1,1,,,,,,,,,,,,,,2,2,,1,2,,1,,2,,2,,,,,
12/2/2015,216,2,2,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2015,216,4,8,,,,,,,,,,,1,1,,,,,,,,,,,,,1,1,,1,,,1,,1,,1,,,,,
12/2/2015,216,5,16,,,,,,,,,,,2,2,,,,,,,,,,,,,2,2,,2,,,2,,2,,2,,,,,
12/2/2015,216,2P,67,,,,,,,,,1,,,,,,,,2,2,2,4,4,4,4,,2,2,1,2,3,,5,4,3,2,3,2,4,2,5,4
12/3/2015,217,1,11,,,,,,,,,,,1,1,,2,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,,,
12/3/2015,217,2,5,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,
12/3/2015,217,3,6,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,
12/3/2015,217,2P,141,,,2,2,,,,,3,,,,,,,,4,6,8,8,6,4,8,,4,4,3,4,7,,10,8,6,4,6,6,6,8,10,4
12/4/2015,218,1,6,,,,,,,,,1,,,,1,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
12/4/2015,218,3,6,,,,,,,,,,,,1,1,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
12/4/2015,218,4,10,,,,,,,,,,1,1,1,1,,,,,,,,,,,,1,1,,1,,,1,,1,,1,,,,,
12/4/2015,218,5,8,,,,,,,,,,,1,1,,,,,,,,,,,,,1,1,,1,,,1,,1,,1,,,,,
12/4/2015,218,6,3,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
12/4/2015,218,2P,19,,,,,,,,,1,,,,,,,,,2,2,2,,,2,,,,1,,1,,,2,,,,2,,2,2,
12/5/2015,219,1,16,,,,,2,,,,1,,1,1,4,,,,,,,,,,,,1,1,,,,,3,,1,,1,,,,,
12/5/2015,219,3,8,,,,,,,,,,,,2,1,1,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
12/5/2015,219,4,3,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,
12/5/2015,219,6,5,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,1,,,1,,,,1,,,,,
12/5/2015,219,2P,59,,,4,,,,,,2,,,,,,,,,2,,8,8,4,4,,,,,,4,,4,4,,,,2,,,9,4
12/6/2015,220,1,5,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
12/6/2015,220,2,7,,,,,,,,,,1,,,,1,,,,,,,,,,,1,1,,,1,,,,1,,1,,,,,
12/6/2015,220,3,22,,,,,,,,2,,,2,1,,1,,,,,,,,,,,2,2,,2,2,2,2,,2,,2,,,,,
12/6/2015,220,6,2,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2015,220,2P,81,,,,,,,,,1,,,,,,,,2,2,2,2,2,2,6,,4,6,1,4,7,,5,6,8,2,6,2,4,2,3,2
12/7/2015,221,1,6,,,,,,,,,,,,1,1,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
12/7/2015,221,2,11,,,,2,,,,,,,,1,1,,,,,,,,,,,,1,1,,1,,,2,,1,,1,,,,,
12/7/2015,221,4,4,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,
12/7/2015,221,5,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,
12/7/2015,221,2P,38,,,,,,,,,1,,,,,,,,2,2,2,2,2,1,1,,1,1,1,1,2,,3,1,2,2,1,2,2,2,3,1
12/8/2015,222,1,19,,,,,,,,,,1,2,1,1,1,,,,,,,,,,,2,2,,2,1,,2,,2,,2,,,,,
12/8/2015,222,3,12,,,,,,,,,2,1,,,1,,,,,,,,,,,,2,2,,,,,,,2,,2,,,,,
12/8/2015,222,5,9,,,,,,,,,,1,1,,1,,,,,,,,,,,,1,1,,1,,,1,,1,,1,,,,,
12/8/2015,222,2P,67,,,,,2,,,,,,,,,,,,,2,,4,4,3,7,,3,3,,3,5,,4,7,4,,5,2,2,,4,3
12/9/2015,223,1,6,,,,,,,,,,1,,1,,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
12/9/2015,223,2,7,,,,,,,,,,1,,,,1,,,,,,,,,,,1,1,,,1,,,,1,,1,,,,,
12/9/2015,223,3,3,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,
12/9/2015,223,6,5,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,
12/9/2015,223,2P,48,2,,,,2,,,,,,,,,,3,3,,2,,2,2,,4,,2,4,,,4,,1,4,4,,3,2,,,4,
12/10/2015,224,1,12,,,,,,,,,,1,,2,1,,,,,,,,,,,,2,2,,,,,,,2,,2,,,,,
12/10/2015,224,2,8,,,,2,,,,,,1,,,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,
12/10/2015,224,4,6,,,,,,,,,,1,,1,,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
12/10/2015,224,2P,120,2,,,,,,,,2,,,,,,2,2,4,6,4,7,7,4,5,,4,4,2,3,6,,7,5,5,4,6,6,5,4,10,4
12/11/2015,225,1,4,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2015,225,2,3,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,
12/11/2015,225,3,6,,,,,,,,,,,,1,1,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
12/11/2015,225,5,11,,,,,,,,,,2,1,,,1,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,,,
12/11/2015,225,2P,46,,,,,,,,,1,,,,,,,,,4,2,2,,,5,,1,3,1,1,4,,1,5,4,,3,4,1,2,2,
12/12/2015,226,1,21,,,,,,,,2,,1,1,,2,2,,,,,,,,,,,2,2,,,2,2,1,,2,,2,,,,,
12/12/2015,226,4,2,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2015,226,2P,33,,,,,,,,2,,,,,,,,,,2,2,2,,,4,,,2,,,2,2,,4,3,,2,2,,2,2,
12/13/2015,227,1,10,,,,,,,,,,1,,3,,2,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
12/13/2015,227,2,17,,,,,2,,,,,,,1,,1,,,,,,,,,,,2,2,,2,1,,2,,2,,2,,,,,
12/13/2015,227,3,15,,,,,,,,,1,1,1,,,1,,,,,,,,,,,2,2,,1,1,,1,,2,,2,,,,,
12/13/2015,227,2P,118,2,,,,,,,2,4,,,,,,2,2,2,8,8,8,4,2,8,,2,2,4,2,6,2,3,8,3,2,3,8,2,8,9,2
12/14/2015,228,2,18,,,,,,,2,,,3,1,,,,,,,,,,,,,,2,2,,1,2,,1,,2,,2,,,,,
12/14/2015,228,3,7,,,,,,,,,,1,2,,1,,,,,,,,,,,,,,,1,,,2,,,,,,,,,
12/14/2015,228,4,2,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2015,228,6,9,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,,,
12/14/2015,228,2P,64,,,,,,,,,2,,,,,,,,,4,,4,4,4,6,,2,2,,2,6,,2,6,3,,3,4,2,,4,4
12/15/2015,229,1,8,,,,,,,,,,1,,2,,1,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
12/15/2015,229,2,13,,,,,,2,,,,1,,1,2,,,,,,,,,,,,1,1,,1,,,2,,1,,1,,,,,
12/15/2015,229,3,9,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,,,
12/15/2015,229,6,8,,,,,,,,,,,1,1,,,,,,,,,,,,,1,1,,1,,,1,,1,,1,,,,,
12/15/2015,229,2P,34,,,2,,2,,,,2,,,,,,,,,,,4,2,2,4,,,,,,2,,2,4,,,,,,,6,2
12/16/2015,230,1,8,,,,,,,,,,,,2,1,1,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
12/16/2015,230,2,12,,,,2,,,,,,3,1,,,,,,,,,,,,,,,,,3,,,3,,,,,,,,,
12/16/2015,230,2P,128,2,,,,,,,,2,,,,,,2,2,4,4,4,8,8,6,8,,4,4,2,4,6,,6,8,6,4,6,4,4,4,10,6
12/17/2015,231,1,6,,,1,,,,,,,2,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,
12/17/2015,231,2,2,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2015,231,6,6,,,,,,,,,,1,,1,,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
12/17/2015,231,2P,57,2,,,,,,,,1,,,,,,1,1,,4,2,6,4,2,6,,,,1,,3,,2,6,,,,4,2,2,6,2
12/18/2015,232,1,4,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,
12/18/2015,232,2,4,,,,,1,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2015,232,4,2,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2015,232,6,11,,,,,,,,,,1,1,,1,1,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,,,
12/18/2015,232,2P,66,,,,,,,,,2,,,,,,,,2,4,4,4,2,2,3,,2,2,2,2,4,,3,3,3,2,3,4,2,4,5,2
12/19/2015,233,1,6,,,,,,,,,,,,1,1,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
12/19/2015,233,3,14,,,,,,2,,,,,1,1,,2,,,,,,,,,,,1,1,,1,1,,2,,1,,1,,,,,
12/19/2015,233,4,7,,,,,,,,,,,,,1,1,,,,,,,,,,,1,1,,,1,,,,1,,1,,,,,
12/19/2015,233,5,6,,,,,,,,,,1,,1,,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
12/19/2015,233,2P,40,4,,,,,,,,,,,,,,4,4,,2,2,3,3,,3,,1,1,,,1,,,3,1,,1,2,,2,3,
12/20/2015,234,1,6,,,,,,,,,,1,,1,,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
12/20/2015,234,2,7,,,,2,,,,,,1,,,1,,,,,,,,,,,,,,,1,,,2,,,,,,,,,
12/20/2015,234,3,6,,,,,,,,,,1,,1,,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
12/20/2015,234,4,15,,,,,,,,,,1,1,1,,1,,,,,,,,,,,2,2,,1,1,,1,,2,,2,,,,,
12/20/2015,234,2P,58,,,,,,,,,2,,,,,,,,,6,4,6,2,2,6,,,,2,,4,,,6,,,,6,,4,6,2
12/21/2015,235,2,34,2,,,,1,,,,,2,,5,1,1,,,,,,,,,,,4,4,,3,,,3,,4,,4,,,,,
12/21/2015,235,2P,49,,,,,,,,,1,,,,,,,,,2,6,2,,,8,,,2,1,,3,,,8,2,,2,2,,8,2,
12/22/2015,236,1,12,,,,1,,,1,,,,1,,1,,,,,,,,,,,,1,1,,1,1,,2,,1,,1,,,,,
12/22/2015,236,2,22,,,,,,,,2,,2,1,1,1,1,,,,,,,,,,,2,2,,1,2,2,1,,2,,2,,,,,
12/22/2015,236,5,3,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,
12/22/2015,236,2P,19,,,,,,,,,1,,,,,,,,,2,2,2,,,2,,,,1,,1,,,2,,,,2,,2,2,
12/23/2015,237,2,13,,,,,,,,,2,,1,1,,2,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,,,
12/23/2015,237,3,12,,,,,,,,,,1,2,1,,,,,,,,,,,,,1,1,,2,,,2,,1,,1,,,,,
12/23/2015,237,2P,59,2,,,,2,,,,,,,,,,1,1,,,,4,4,,6,,4,2,,2,2,,6,6,3,,5,,4,,5,
12/24/2015,238,1,5,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,
12/24/2015,238,2,12,,,,,,,2,,,1,1,,1,1,,,,,,,,,,,1,1,,,1,,1,,1,,1,,,,,
12/24/2015,238,4,14,,,,,,,,,,,,,2,,,,,2,,2,2,,,,,,,,2,,,,,,,2,,,2,
12/24/2015,238,2P,22,,,2,,4,,,,,,,,,,,,2,,,2,2,,2,,,,,,,,2,2,,2,,,,,2,
12/25/2015,239,1,7,,,,,,,,,,,1,1,2,1,,,,,,,,,,,,,,,,,2,,,,,,,,,
12/25/2015,239,2,2,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2015,239,3,26,,,,,,,,2,,,2,1,1,,,,,,,,,,,,3,3,,2,2,2,2,,3,,3,,,,,
12/25/2015,239,6,6,,,,,,,,,,,,1,1,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
12/25/2015,239,2P,87,,,,,,,,,3,,,,,,,,2,6,6,6,2,2,6,,2,2,3,2,5,,3,6,3,2,3,6,2,6,7,2
12/26/2015,240,1,9,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,,,
12/26/2015,240,2,4,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,
12/26/2015,240,3,13,,,,,,,2,,,2,1,1,,,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,,,
12/26/2015,240,5,3,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,
12/26/2015,240,2P,82,,,,,,,,,2,,,,,,,,2,6,4,6,4,4,5,,2,1,2,2,5,,3,5,2,2,2,6,2,4,7,4
12/27/2015,241,1,6,,,,,,,,,,,,1,1,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
12/27/2015,241,2,14,,,,,,,2,,,,,,2,,,,,,,,,,,,2,2,,,2,,,,2,,2,,,,,
12/27/2015,241,5,3,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,
12/27/2015,241,6,4,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,
12/27/2015,241,2P,44,,,,,,,,,2,,,,,,,,,4,4,4,,,5,,,1,2,,3,,,5,1,,1,4,,4,4,
12/28/2015,242,1,6,,,,,1,,,,,,1,,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,
12/28/2015,242,2,9,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,,,
12/28/2015,242,3,3,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,
12/28/2015,242,4,7,,,,,,,,,,1,,,,1,,,,,,,,,,,1,1,,,1,,,,1,,1,,,,,
12/28/2015,242,2P,56,,,,,,2,,,,,,,,,,,,2,,4,4,2,6,,2,2,,2,4,,4,6,3,,3,2,2,,4,2
12/29/2015,243,1,16,,,,,1,,,,,1,2,,1,1,,,,,,,,,,,1,1,,2,1,,3,,1,,1,,,,,
12/29/2015,243,2,11,,,,,,,,,,1,1,,1,1,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,,,
12/29/2015,243,3,6,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,
12/29/2015,243,5,9,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,,,
12/29/2015,243,2P,28,,,,,,,,,,,,,,,1,1,2,,2,3,1,,2,,1,1,,,1,,1,2,2,2,1,,,2,3,
12/30/2015,244,1,8,,,,,,,,,,,1,1,,,,,,,,,,,,,1,1,,1,,,1,,1,,1,,,,,
12/30/2015,244,2,8,,,,,,,,,,1,,1,2,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
12/30/2015,244,3,9,,,,,2,,,,,2,,,2,,,,,,,,,,,,,,,1,,,2,,,,,,,,,
12/30/2015,244,4,6,,,,,,,,,,,,1,1,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
12/30/2015,244,2P,49,,,,,,,,,1,,,,,,,,2,2,2,6,4,,6,,,,1,,1,,4,6,,2,,2,2,2,6,
12/31/2015,245,1,23,,,,,,,,,,1,2,2,,1,,,,,,,,,,,3,3,,2,1,,2,,3,,3,,,,,
12/31/2015,245,2,9,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,,,
12/31/2015,245,3,6,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,
12/31/2015,245,2P,39,,,,,,,,,1,,,,,,,,,4,2,4,2,2,4,,,,1,,3,,,4,,,,4,,2,4,2
1/1/2016,246,1,2971,4,2,8,13,13,12,24,24,44,61,54,54,69,54,5,5,42,112,86,140,94,58,172,2,140,148,36,94,185,24,168,172,170,44,169,112,50,86,163,58
1/1/2016,246,1,74,,,,4,,,,,,4,1,1,2,,,,,4,,6,6,4,6,,1,1,,3,4,,5,6,1,,1,4,,,6,4
1/1/2016,246,1,2,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/2016,246,3,16,,,,2,,,,,,2,1,1,,,,,,,,,,,,,1,1,,3,,,3,,1,,1,,,,,
1/1/2016,246,4,2,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/2016,246,2P,54,,,,2,,,,,,,,,,,,,,4,,6,6,4,6,,,,,,4,,2,6,,,,4,,,6,4
1/2/2016,247,1,6,,,,,,,,,,,,1,1,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
1/2/2016,247,3,9,,,,,,,2,,,1,,1,,,,,,,,,,,,,1,1,,,1,,,,1,,1,,,,,
1/2/2016,247,4,10,,,,,,,,,,1,1,,1,1,,,,,,,,,,,1,1,,,1,,1,,1,,1,,,,,
1/2/2016,247,2P,20,,,,,,,,,,,,,,,,,,2,,2,2,2,2,,,,,,2,,,2,,,,2,,,2,2
1/3/2016,248,1,4,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,
1/3/2016,248,3,30,,,,,,,,2,,,3,2,,1,,,,,,,,,,,3,3,,3,2,2,3,,3,,3,,,,,
1/3/2016,248,2P,65,,,,,,2,,,1,,,,,,,,,6,4,5,3,2,6,,1,1,1,1,4,,2,6,1,,2,6,,4,5,2
1/4/2016,249,1,6,,,,,,,,,,,,1,1,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
1/4/2016,249,2,5,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,
1/4/2016,249,3,14,,2,,,,,,,,,,,2,,,,,,,,,,,2,2,2,,,,,,,2,,2,,,,,
1/4/2016,249,2P,109,,,,,2,,,6,3,,,,,,1,1,4,2,2,5,5,2,8,,3,5,1,2,6,6,6,8,6,6,4,2,2,2,7,2
1/5/2016,250,1,9,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,,,
1/5/2016,250,2,13,,,,2,,,,,,2,1,,,1,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,,,
1/5/2016,250,6,2,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2016,250,2P,19,,,,,,,,,1,,,,,,,,,2,2,2,,,2,,,,1,,1,,,2,,,,2,,2,2,
1/6/2016,251,1,9,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,,,
1/6/2016,251,2,7,1,,,,,,,,,1,,1,2,1,,,,,,,,,,,,,,,,,1,,,,,,,,,
1/6/2016,251,4,10,,,,,,,,,,1,1,1,1,,,,,,,,,,,,1,1,,1,,,1,,1,,1,,,,,
1/6/2016,251,2P,101,,,,2,,,,,1,,,,,,,,2,2,6,6,8,2,6,,2,4,1,2,5,,9,6,5,2,5,2,6,6,9,2
1/7/2016,252,1,6,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,1,,,,1,,1,,,,,
1/7/2016,252,2,9,3,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,1,,,2,,,,,,,,,
1/7/2016,252,4,6,,,,,,,,,,1,,1,,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
1/7/2016,252,5,2,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2016,252,2P,118,,,,,,,,,2,,,,,,,,4,6,4,6,6,6,6,,4,4,2,4,8,,6,6,6,4,6,6,4,4,8,6
1/8/2016,253,1,19,,,,,,,,,,,2,1,2,2,,,,,,,,,,,2,2,,1,1,,2,,2,,2,,,,,
1/8/2016,253,2,6,,,,,,1,,,,,1,,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,
1/8/2016,253,4,9,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,,,
1/8/2016,253,2P,47,,,,,,,,,1,,,,,,,,,4,2,3,1,,6,,1,1,1,1,4,,2,6,2,,1,4,2,2,3,
1/9/2016,254,1,28,,,,,,,,2,,,2,,3,1,,,,,,,,,,,3,3,,1,3,2,2,,3,,3,,,,,
1/9/2016,254,6,12,,,,,,,,,,,2,,1,1,,,,,,,,,,,1,1,,1,1,,2,,1,,1,,,,,
1/9/2016,254,2P,122,,,2,,,,2,2,1,,,,,,,,4,4,6,7,7,4,8,,3,3,1,3,6,2,8,8,7,4,4,4,4,6,8,4
1/10/2016,255,2,14,,,,,,,,,2,2,,,2,,,,,,,,,,,,2,2,,,,,,,2,,2,,,,,
1/10/2016,255,3,7,,,,,,,,,,1,,,,1,,,,,,,,,,,1,1,,,1,,,,1,,1,,,,,
1/10/2016,255,4,8,,,,,,,,,,,1,1,,,,,,,,,,,,,1,1,,1,,,1,,1,,1,,,,,
1/10/2016,255,5,2,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2016,255,2P,67,,,,,2,,,2,1,,,,,,1,1,,2,2,3,1,,8,,3,3,1,2,4,2,3,8,4,,5,2,2,2,3,
1/11/2016,256,1,12,,,2,,,,,,,,,,1,1,,,,,,,,,,,1,1,,1,1,,2,,1,,1,,,,,
1/11/2016,256,3,14,,,,,,,,,,1,1,2,,,,,,,,,,,,,2,2,,1,,,1,,2,,2,,,,,
1/11/2016,256,4,3,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,
1/11/2016,256,6,8,,,,,,,,,,,1,1,,,,,,,,,,,,,1,1,,1,,,1,,1,,1,,,,,
1/11/2016,256,2P,22,,,,,,,,,,,,,,,,,,,,,,,2,,2,2,,2,2,,2,2,3,,3,,2,,,
1/12/2016,257,1,6,,,,,,,,,,1,,1,,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
1/12/2016,257,3,4,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2016,257,4,4,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,
1/12/2016,257,6,10,,,,,,,,,,,1,,2,1,,,,,,,,,,,1,1,,,1,,1,,1,,1,,,,,
1/12/2016,257,2P,56,,,,,2,2,,,,,,,,,,,2,2,2,6,6,2,6,,,,,,2,,4,6,,2,,2,,2,6,2
