date,Campsite,site_num,1,2,3,4,5,6,2P
12/11/2015,entrance1,9,2,1,,,1,,
12/11/2015,entrance2,10,,,1,,,,
12/11/2015,entrance3,11,,1,1,,,,
12/11/2015,entrance4,12,,,,,1,,
12/11/2015,gate3,13,,,,,,,4
12/11/2015,gate4,14,,,,,,,2
12/11/2015,gate5,15,,,,,,,2
12/11/2015,gate8,16,,,,,,,5
12/11/2015,general-gate1,17,,,1,,1,,1
12/11/2015,general-gate2,18,,,1,,1,,3
12/11/2015,general-gate3,19,,,,,,,1
12/11/2015,general-gate4,20,,,,,1,,1
12/11/2015,general-gate5,21,,,,,1,,4
12/11/2015,general-gate7,23,,1,,,1,,1
12/11/2015,ranger-base,24,,,,,,,5
12/11/2015,ranger-stop0,25,,,1,,1,,4
12/11/2015,ranger-stop2,26,,,1,,1,,3
12/11/2015,ranger-stop3,27,,,,,,,4
12/11/2015,ranger-stop4,28,,,,,,,1
12/11/2015,ranger-stop5,29,,,,,,,2
12/11/2015,ranger-stop6,30,,,,,,,2
12/12/2015,camping7,6,2,,,,,,2
12/12/2015,entrance0,8,1,,,1,,,
12/12/2015,entrance1,9,1,,,,,,
12/12/2015,entrance3,11,2,,,1,,,
12/12/2015,entrance4,12,2,,,,,,
12/12/2015,gate3,13,,,,,,,2
12/12/2015,gate4,14,,,,,,,2
12/12/2015,gate5,15,,,,,,,2
12/12/2015,gate8,16,,,,,,,4
12/12/2015,general-gate1,17,2,,,,,,
12/12/2015,general-gate2,18,2,,,,,,2
12/12/2015,general-gate5,21,2,,,,,,2
12/12/2015,general-gate6,22,2,,,,,,2
12/12/2015,general-gate7,23,1,,,,,,
12/12/2015,ranger-base,24,,,,,,,4
12/12/2015,ranger-stop0,25,2,,,,,,3
12/12/2015,ranger-stop2,26,2,,,,,,2
12/12/2015,ranger-stop3,27,,,,,,,2
12/12/2015,ranger-stop5,29,,,,,,,2
12/12/2015,ranger-stop6,30,,,,,,,2
12/13/2015,camping0,1,,,,,,,2
12/13/2015,camping4,31,,2,,,,,
12/13/2015,camping7,6,,,,,,,2
12/13/2015,camping8,7,,,1,,,,4
12/13/2015,entrance0,8,1,,1,,,,
12/13/2015,entrance1,9,,,1,,,,
12/13/2015,entrance2,10,3,1,,,,,
12/13/2015,entrance4,12,2,1,1,,,,
12/13/2015,gate0,39,,,,,,,2
12/13/2015,gate1,40,,,,,,,2
12/13/2015,gate2,32,,,,,,,2
12/13/2015,gate3,13,,,,,,,8
12/13/2015,gate4,14,,,,,,,8
12/13/2015,gate5,15,,,,,,,8
12/13/2015,gate6,33,,,,,,,4
12/13/2015,gate7,34,,,,,,,2
12/13/2015,gate8,16,,,,,,,8
12/13/2015,general-gate1,17,1,2,2,,,,2
12/13/2015,general-gate2,18,1,2,2,,,,2
12/13/2015,general-gate3,19,,,,,,,4
12/13/2015,general-gate4,20,,2,1,,,,2
12/13/2015,general-gate5,21,,1,1,,,,6
12/13/2015,general-gate6,22,,,,,,,2
12/13/2015,general-gate7,23,,2,1,,,,3
12/13/2015,ranger-base,24,,,,,,,8
12/13/2015,ranger-stop0,25,1,2,2,,,,3
12/13/2015,ranger-stop1,35,,,,,,,2
12/13/2015,ranger-stop2,26,1,2,2,,,,3
12/13/2015,ranger-stop3,27,,,,,,,8
12/13/2015,ranger-stop4,28,,,,,,,2
12/13/2015,ranger-stop5,29,,,,,,,8
12/13/2015,ranger-stop6,30,,,,,,,9
12/13/2015,ranger-stop7,36,,,,,,,2
12/14/2015,camping6,5,,2,,,,,
12/14/2015,camping8,7,,,,,,,2
12/14/2015,entrance0,8,,3,1,,,,
12/14/2015,entrance1,9,,1,2,,,1,
12/14/2015,entrance2,10,,,,1,,,
12/14/2015,entrance3,11,,,1,,,,
12/14/2015,entrance4,12,,,,1,,1,
12/14/2015,gate3,13,,,,,,,4
12/14/2015,gate5,15,,,,,,,4
12/14/2015,gate6,33,,,,,,,4
12/14/2015,gate7,34,,,,,,,4
12/14/2015,gate8,16,,,,,,,6
12/14/2015,general-gate1,17,,2,,,,1,2
12/14/2015,general-gate2,18,,2,,,,1,2
12/14/2015,general-gate4,20,,1,1,,,1,2
12/14/2015,general-gate5,21,,2,,,,1,6
12/14/2015,general-gate7,23,,1,2,,,1,2
12/14/2015,ranger-base,24,,,,,,,6
12/14/2015,ranger-stop0,25,,2,,,,1,3
12/14/2015,ranger-stop2,26,,2,,,,1,3
12/14/2015,ranger-stop3,27,,,,,,,4
12/14/2015,ranger-stop4,28,,,,,,,2
12/14/2015,ranger-stop6,30,,,,,,,4
12/14/2015,ranger-stop7,36,,,,,,,4
12/15/2015,camping2,2,,,,,,,2
12/15/2015,camping4,31,,,,,,,2
12/15/2015,camping5,4,,2,,,,,
12/15/2015,camping8,7,,,,,,,2
12/15/2015,entrance0,8,1,1,,,,,
12/15/2015,entrance1,9,,,1,,,1,
12/15/2015,entrance2,10,2,1,,,,1,
12/15/2015,entrance3,11,,2,,,,,
12/15/2015,entrance4,12,1,,1,,,,
12/15/2015,gate5,15,,,,,,,4
12/15/2015,gate6,33,,,,,,,2
12/15/2015,gate7,34,,,,,,,2
12/15/2015,gate8,16,,,,,,,4
12/15/2015,general-gate1,17,1,1,1,,,1,
12/15/2015,general-gate2,18,1,1,1,,,1,
12/15/2015,general-gate4,20,,1,1,,,1,
12/15/2015,general-gate5,21,,,1,,,,2
12/15/2015,general-gate7,23,,2,1,,,1,2
12/15/2015,ranger-base,24,,,,,,,4
12/15/2015,ranger-stop0,25,1,1,1,,,1,
12/15/2015,ranger-stop2,26,1,1,1,,,1,
12/15/2015,ranger-stop6,30,,,,,,,6
12/15/2015,ranger-stop7,36,,,,,,,2
12/16/2015,camping0,1,,,,,,,2
12/16/2015,camping3,3,,2,,,,,
12/16/2015,camping8,7,,,,,,,2
12/16/2015,entrance0,8,,3,,,,,
12/16/2015,entrance1,9,,1,,,,,
12/16/2015,entrance2,10,2,,,,,,
12/16/2015,entrance3,11,1,,,,,,
12/16/2015,entrance4,12,1,,,,,,
12/16/2015,gate0,39,,,,,,,2
12/16/2015,gate1,40,,,,,,,2
12/16/2015,gate2,32,,,,,,,4
12/16/2015,gate3,13,,,,,,,4
12/16/2015,gate4,14,,,,,,,4
12/16/2015,gate5,15,,,,,,,8
12/16/2015,gate6,33,,,,,,,8
12/16/2015,gate7,34,,,,,,,6
12/16/2015,gate8,16,,,,,,,8
12/16/2015,general-gate1,17,1,,,,,,4
12/16/2015,general-gate2,18,1,,,,,,4
12/16/2015,general-gate3,19,,,,,,,2
12/16/2015,general-gate4,20,,3,,,,,4
12/16/2015,general-gate5,21,,,,,,,6
12/16/2015,general-gate7,23,,3,,,,,6
12/16/2015,ranger-base,24,,,,,,,8
12/16/2015,ranger-stop0,25,1,,,,,,6
12/16/2015,ranger-stop1,35,,,,,,,4
12/16/2015,ranger-stop2,26,1,,,,,,6
12/16/2015,ranger-stop3,27,,,,,,,4
12/16/2015,ranger-stop4,28,,,,,,,4
12/16/2015,ranger-stop5,29,,,,,,,4
12/16/2015,ranger-stop6,30,,,,,,,10
12/16/2015,ranger-stop7,36,,,,,,,6
12/17/2015,camping0,1,,,,,,,2
12/17/2015,camping2,2,1,,,,,,
12/17/2015,camping8,7,,,,,,,1
12/17/2015,entrance0,8,2,1,,,,1,
12/17/2015,entrance2,10,,,,,,1,
12/17/2015,entrance3,11,1,1,,,,,
12/17/2015,gate0,39,,,,,,,1
12/17/2015,gate1,40,,,,,,,1
12/17/2015,gate3,13,,,,,,,4
12/17/2015,gate4,14,,,,,,,2
12/17/2015,gate5,15,,,,,,,6
12/17/2015,gate6,33,,,,,,,4
12/17/2015,gate7,34,,,,,,,2
12/17/2015,gate8,16,,,,,,,6
12/17/2015,general-gate1,17,,,,,,1,
12/17/2015,general-gate2,18,,,,,,1,
12/17/2015,general-gate3,19,,,,,,,1
12/17/2015,general-gate4,20,1,,,,,,
12/17/2015,general-gate5,21,,,,,,,3
12/17/2015,general-gate7,23,1,,,,,,2
12/17/2015,ranger-base,24,,,,,,,6
12/17/2015,ranger-stop0,25,,,,,,1,
12/17/2015,ranger-stop2,26,,,,,,1,
12/17/2015,ranger-stop3,27,,,,,,,4
12/17/2015,ranger-stop4,28,,,,,,,2
12/17/2015,ranger-stop5,29,,,,,,,2
12/17/2015,ranger-stop6,30,,,,,,,6
12/17/2015,ranger-stop7,36,,,,,,,2
12/18/2015,camping2,2,1,,,,,,
12/18/2015,camping4,31,,1,,,,,
12/18/2015,camping8,7,,,,,,,2
12/18/2015,entrance0,8,1,1,,,,1,
12/18/2015,entrance1,9,,1,,,,1,
12/18/2015,entrance2,10,,,,1,,,
12/18/2015,entrance3,11,,1,,,,1,
12/18/2015,entrance4,12,,,,1,,1,
12/18/2015,gate2,32,,,,,,,2
12/18/2015,gate3,13,,,,,,,4
12/18/2015,gate4,14,,,,,,,4
12/18/2015,gate5,15,,,,,,,4
12/18/2015,gate6,33,,,,,,,2
12/18/2015,gate7,34,,,,,,,2
12/18/2015,gate8,16,,,,,,,3
12/18/2015,general-gate1,17,,,,,,1,2
12/18/2015,general-gate2,18,,,,,,1,2
12/18/2015,general-gate3,19,,,,,,,2
12/18/2015,general-gate4,20,1,,,,,1,2
12/18/2015,general-gate5,21,,,,,,1,4
12/18/2015,general-gate7,23,1,,,,,1,3
12/18/2015,ranger-base,24,,,,,,,3
12/18/2015,ranger-stop0,25,,,,,,1,3
12/18/2015,ranger-stop1,35,,,,,,,2
12/18/2015,ranger-stop2,26,,,,,,1,3
12/18/2015,ranger-stop3,27,,,,,,,4
12/18/2015,ranger-stop4,28,,,,,,,2
12/18/2015,ranger-stop5,29,,,,,,,4
12/18/2015,ranger-stop6,30,,,,,,,5
12/18/2015,ranger-stop7,36,,,,,,,2
12/19/2015,camping0,1,,,,,,,4
12/19/2015,camping5,4,,,2,,,,
12/19/2015,entrance0,8,,,,,1,,
12/19/2015,entrance1,9,,,1,,,,
12/19/2015,entrance2,10,1,,1,,1,,
12/19/2015,entrance3,11,1,,,1,,,
12/19/2015,entrance4,12,,,2,1,,,
12/19/2015,gate0,39,,,,,,,4
12/19/2015,gate1,40,,,,,,,4
12/19/2015,gate3,13,,,,,,,2
12/19/2015,gate4,14,,,,,,,2
12/19/2015,gate5,15,,,,,,,3
12/19/2015,gate6,33,,,,,,,3
12/19/2015,gate8,16,,,,,,,3
12/19/2015,general-gate1,17,1,,1,1,1,,1
12/19/2015,general-gate2,18,1,,1,1,1,,1
12/19/2015,general-gate4,20,,,1,,,,
12/19/2015,general-gate5,21,,,1,1,,,1
12/19/2015,general-gate7,23,,,2,,,,
12/19/2015,ranger-base,24,,,,,,,3
12/19/2015,ranger-stop0,25,1,,1,1,1,,1
12/19/2015,ranger-stop2,26,1,,1,1,1,,1
12/19/2015,ranger-stop3,27,,,,,,,2
12/19/2015,ranger-stop5,29,,,,,,,2
12/19/2015,ranger-stop6,30,,,,,,,3
12/20/2015,camping3,3,,2,,,,,
12/20/2015,camping8,7,,,,,,,2
12/20/2015,entrance0,8,1,1,1,1,,,
12/20/2015,entrance1,9,,,,1,,,
12/20/2015,entrance2,10,1,,1,1,,,
12/20/2015,entrance3,11,,1,,,,,
12/20/2015,entrance4,12,,,,1,,,
12/20/2015,gate3,13,,,,,,,6
12/20/2015,gate4,14,,,,,,,4
12/20/2015,gate5,15,,,,,,,6
12/20/2015,gate6,33,,,,,,,2
12/20/2015,gate7,34,,,,,,,2
12/20/2015,gate8,16,,,,,,,6
12/20/2015,general-gate1,17,1,,1,2,,,
12/20/2015,general-gate2,18,1,,1,2,,,
12/20/2015,general-gate3,19,,,,,,,2
12/20/2015,general-gate4,20,,1,,1,,,
12/20/2015,general-gate5,21,,,,1,,,4
12/20/2015,general-gate7,23,,2,,1,,,
12/20/2015,ranger-base,24,,,,,,,6
12/20/2015,ranger-stop0,25,1,,1,2,,,
12/20/2015,ranger-stop2,26,1,,1,2,,,
12/20/2015,ranger-stop3,27,,,,,,,6
12/20/2015,ranger-stop5,29,,,,,,,4
12/20/2015,ranger-stop6,30,,,,,,,6
12/20/2015,ranger-stop7,36,,,,,,,2
12/21/2015,camping0,1,,2,,,,,
12/21/2015,camping4,31,,1,,,,,
12/21/2015,camping8,7,,,,,,,1
12/21/2015,entrance0,8,,2,,,,,
12/21/2015,entrance2,10,,5,,,,,
12/21/2015,entrance3,11,,1,,,,,
12/21/2015,entrance4,12,,1,,,,,
12/21/2015,gate3,13,,,,,,,2
12/21/2015,gate4,14,,,,,,,6
12/21/2015,gate5,15,,,,,,,2
12/21/2015,gate8,16,,,,,,,8
12/21/2015,general-gate1,17,,4,,,,,
12/21/2015,general-gate2,18,,4,,,,,2
12/21/2015,general-gate3,19,,,,,,,1
12/21/2015,general-gate4,20,,3,,,,,
12/21/2015,general-gate5,21,,,,,,,3
12/21/2015,general-gate7,23,,3,,,,,
12/21/2015,ranger-base,24,,,,,,,8
12/21/2015,ranger-stop0,25,,4,,,,,2
12/21/2015,ranger-stop2,26,,4,,,,,2
12/21/2015,ranger-stop3,27,,,,,,,2
12/21/2015,ranger-stop5,29,,,,,,,8
12/21/2015,ranger-stop6,30,,,,,,,2
12/22/2015,camping3,3,1,,,,,,
12/22/2015,camping6,5,1,,,,,,
12/22/2015,camping7,6,,2,,,,,
12/22/2015,camping8,7,,,,,,,1
12/22/2015,entrance0,8,,2,,,,,
12/22/2015,entrance1,9,1,1,,,1,,
12/22/2015,entrance2,10,,1,,,,,
12/22/2015,entrance3,11,1,1,,,1,,
12/22/2015,entrance4,12,,1,,,,,
12/22/2015,gate3,13,,,,,,,2
12/22/2015,gate4,14,,,,,,,2
12/22/2015,gate5,15,,,,,,,2
12/22/2015,gate8,16,,,,,,,2
12/22/2015,general-gate1,17,1,2,,,,,
12/22/2015,general-gate2,18,1,2,,,,,
12/22/2015,general-gate3,19,,,,,,,1
12/22/2015,general-gate4,20,1,1,,,,,
12/22/2015,general-gate5,21,1,2,,,,,1
12/22/2015,general-gate6,22,,2,,,,,
12/22/2015,general-gate7,23,2,1,,,1,,
12/22/2015,ranger-base,24,,,,,,,2
12/22/2015,ranger-stop0,25,1,2,,,,,
12/22/2015,ranger-stop2,26,1,2,,,,,
12/22/2015,ranger-stop3,27,,,,,,,2
12/22/2015,ranger-stop5,29,,,,,,,2
12/22/2015,ranger-stop6,30,,,,,,,2
12/23/2015,camping0,1,,,,,,,2
12/23/2015,camping4,31,,,,,,,2
12/23/2015,camping8,7,,2,,,,,
12/23/2015,entrance0,8,,,1,,,,
12/23/2015,entrance1,9,,1,2,,,,
12/23/2015,entrance2,10,,1,1,,,,
12/23/2015,entrance4,12,,2,,,,,
12/23/2015,gate0,39,,,,,,,1
12/23/2015,gate1,40,,,,,,,1
12/23/2015,gate5,15,,,,,,,4
12/23/2015,gate6,33,,,,,,,4
12/23/2015,gate8,16,,,,,,,6
12/23/2015,general-gate1,17,,1,1,,,,4
12/23/2015,general-gate2,18,,1,1,,,,2
12/23/2015,general-gate4,20,,1,2,,,,2
12/23/2015,general-gate5,21,,1,,,,,2
12/23/2015,general-gate7,23,,1,2,,,,6
12/23/2015,ranger-base,24,,,,,,,6
12/23/2015,ranger-stop0,25,,1,1,,,,3
12/23/2015,ranger-stop2,26,,1,1,,,,5
12/23/2015,ranger-stop4,28,,,,,,,4
12/23/2015,ranger-stop6,30,,,,,,,5
12/24/2015,camping2,2,,,,,,,2
12/24/2015,camping4,31,,,,,,,4
12/24/2015,camping6,5,,2,,,,,
12/24/2015,entrance0,8,1,1,,,,,
12/24/2015,entrance1,9,2,1,,,,,
12/24/2015,entrance3,11,,1,,2,,,
12/24/2015,entrance4,12,,1,,,,,
12/24/2015,gate2,32,,,,,,,2
12/24/2015,gate3,13,,,,2,,,
12/24/2015,gate5,15,,,,2,,,2
12/24/2015,gate6,33,,,,2,,,2
12/24/2015,gate8,16,,,,,,,2
12/24/2015,general-gate1,17,,1,,,,,
12/24/2015,general-gate2,18,,1,,,,,
12/24/2015,general-gate4,20,1,,,,,,
12/24/2015,general-gate5,21,,1,,2,,,
12/24/2015,general-gate7,23,1,1,,,,,2
12/24/2015,ranger-base,24,,,,,,,2
12/24/2015,ranger-stop0,25,,1,,,,,
12/24/2015,ranger-stop1,35,,,,,,,2
12/24/2015,ranger-stop2,26,,1,,,,,
12/24/2015,ranger-stop3,27,,,,2,,,
12/24/2015,ranger-stop6,30,,,,2,,,2
12/25/2015,camping7,6,,,2,,,,
12/25/2015,camping8,7,,,,,,,3
12/25/2015,entrance1,9,1,,2,,,,
12/25/2015,entrance2,10,1,1,1,,,1,
12/25/2015,entrance3,11,2,,1,,,1,
12/25/2015,entrance4,12,1,1,,,,,
12/25/2015,gate2,32,,,,,,,2
12/25/2015,gate3,13,,,,,,,6
12/25/2015,gate4,14,,,,,,,6
12/25/2015,gate5,15,,,,,,,6
12/25/2015,gate6,33,,,,,,,2
12/25/2015,gate7,34,,,,,,,2
12/25/2015,gate8,16,,,,,,,6
12/25/2015,general-gate1,17,,,3,,,1,2
12/25/2015,general-gate2,18,,,3,,,1,2
12/25/2015,general-gate3,19,,,,,,,3
12/25/2015,general-gate4,20,,,2,,,,2
12/25/2015,general-gate5,21,,,2,,,,5
12/25/2015,general-gate6,22,,,2,,,,
12/25/2015,general-gate7,23,2,,2,,,,3
12/25/2015,ranger-base,24,,,,,,,6
12/25/2015,ranger-stop0,25,,,3,,,1,3
12/25/2015,ranger-stop1,35,,,,,,,2
12/25/2015,ranger-stop2,26,,,3,,,1,3
12/25/2015,ranger-stop3,27,,,,,,,6
12/25/2015,ranger-stop4,28,,,,,,,2
12/25/2015,ranger-stop5,29,,,,,,,6
12/25/2015,ranger-stop6,30,,,,,,,7
12/25/2015,ranger-stop7,36,,,,,,,2
12/26/2015,camping6,5,,,2,,,,
12/26/2015,camping8,7,,,,,,,2
12/26/2015,entrance0,8,,1,2,,,,
12/26/2015,entrance1,9,1,1,1,,1,,
12/26/2015,entrance2,10,,,1,,,,
12/26/2015,entrance3,11,,,,,1,,
12/26/2015,entrance4,12,1,,,,,,
12/26/2015,gate2,32,,,,,,,2
12/26/2015,gate3,13,,,,,,,6
12/26/2015,gate4,14,,,,,,,4
12/26/2015,gate5,15,,,,,,,6
12/26/2015,gate6,33,,,,,,,4
12/26/2015,gate7,34,,,,,,,4
12/26/2015,gate8,16,,,,,,,5
12/26/2015,general-gate1,17,1,,1,,,,2
12/26/2015,general-gate2,18,1,,1,,,,1
12/26/2015,general-gate3,19,,,,,,,2
12/26/2015,general-gate4,20,1,1,1,,,,2
12/26/2015,general-gate5,21,1,,1,,,,5
12/26/2015,general-gate7,23,1,1,1,,1,,3
12/26/2015,ranger-base,24,,,,,,,5
12/26/2015,ranger-stop0,25,1,,1,,,,2
12/26/2015,ranger-stop1,35,,,,,,,2
12/26/2015,ranger-stop2,26,1,,1,,,,2
12/26/2015,ranger-stop3,27,,,,,,,6
12/26/2015,ranger-stop4,28,,,,,,,2
12/26/2015,ranger-stop5,29,,,,,,,4
12/26/2015,ranger-stop6,30,,,,,,,7
12/26/2015,ranger-stop7,36,,,,,,,4
12/27/2015,camping6,5,,2,,,,,
12/27/2015,camping8,7,,,,,,,2
12/27/2015,entrance0,8,,,,,,1,
12/27/2015,entrance1,9,,,,,1,1,
12/27/2015,entrance2,10,1,,,,,,
12/27/2015,entrance3,11,1,2,,,1,,
12/27/2015,gate3,13,,,,,,,4
12/27/2015,gate4,14,,,,,,,4
12/27/2015,gate5,15,,,,,,,4
12/27/2015,gate8,16,,,,,,,5
12/27/2015,general-gate1,17,1,2,,,,,
12/27/2015,general-gate2,18,1,2,,,,,1
12/27/2015,general-gate3,19,,,,,,,2
12/27/2015,general-gate4,20,,,,,,1,
12/27/2015,general-gate5,21,,2,,,,,3
12/27/2015,general-gate7,23,,,,,1,1,
12/27/2015,ranger-base,24,,,,,,,5
12/27/2015,ranger-stop0,25,1,2,,,,,1
12/27/2015,ranger-stop2,26,1,2,,,,,1
12/27/2015,ranger-stop3,27,,,,,,,4
12/27/2015,ranger-stop5,29,,,,,,,4
12/27/2015,ranger-stop6,30,,,,,,,4
12/28/2015,camping4,31,1,,,,,,
12/28/2015,camping5,4,,,,,,,2
12/28/2015,entrance0,8,,,,1,,,
12/28/2015,entrance1,9,1,1,1,,,,
12/28/2015,entrance3,11,2,,1,,,,
12/28/2015,entrance4,12,,1,,1,,,
12/28/2015,gate3,13,,,,,,,2
12/28/2015,gate5,15,,,,,,,4
12/28/2015,gate6,33,,,,,,,4
12/28/2015,gate7,34,,,,,,,2
12/28/2015,gate8,16,,,,,,,6
12/28/2015,general-gate1,17,,1,,1,,,2
12/28/2015,general-gate2,18,,1,,1,,,2
12/28/2015,general-gate4,20,,1,,,,,2
12/28/2015,general-gate5,21,,1,,1,,,4
12/28/2015,general-gate7,23,2,1,1,,,,4
12/28/2015,ranger-base,24,,,,,,,6
12/28/2015,ranger-stop0,25,,1,,1,,,3
12/28/2015,ranger-stop2,26,,1,,1,,,3
12/28/2015,ranger-stop3,27,,,,,,,2
12/28/2015,ranger-stop4,28,,,,,,,2
12/28/2015,ranger-stop6,30,,,,,,,4
12/28/2015,ranger-stop7,36,,,,,,,2
12/29/2015,camping4,31,1,,,,,,
12/29/2015,camping8,7,,,2,,,,
12/29/2015,entrance0,8,1,1,,,,,
12/29/2015,entrance1,9,2,1,,,1,,
12/29/2015,entrance3,11,1,1,,,,,
12/29/2015,entrance4,12,1,1,2,,1,,
12/29/2015,gate0,39,,,,,,,1
12/29/2015,gate1,40,,,,,,,1
12/29/2015,gate2,32,,,,,,,2
12/29/2015,gate4,14,,,,,,,2
12/29/2015,gate5,15,,,,,,,3
12/29/2015,gate6,33,,,,,,,1
12/29/2015,gate8,16,,,,,,,2
12/29/2015,general-gate1,17,1,1,,,1,,1
12/29/2015,general-gate2,18,1,1,,,1,,1
12/29/2015,general-gate4,20,2,1,,,1,,
12/29/2015,general-gate5,21,1,1,2,,1,,1
12/29/2015,general-gate7,23,3,1,,,1,,1
12/29/2015,ranger-base,24,,,,,,,2
12/29/2015,ranger-stop0,25,1,1,,,1,,2
12/29/2015,ranger-stop1,35,,,,,,,2
12/29/2015,ranger-stop2,26,1,1,,,1,,1
12/29/2015,ranger-stop5,29,,,,,,,2
12/29/2015,ranger-stop6,30,,,,,,,3
12/30/2015,camping4,31,,,2,,,,
12/30/2015,camping8,7,,,,,,,1
12/30/2015,entrance0,8,,1,2,,,,
12/30/2015,entrance1,9,1,,,,,,
12/30/2015,entrance2,10,1,1,,1,,,
12/30/2015,entrance3,11,,2,2,1,,,
12/30/2015,gate2,32,,,,,,,2
12/30/2015,gate3,13,,,,,,,2
12/30/2015,gate4,14,,,,,,,2
12/30/2015,gate5,15,,,,,,,6
12/30/2015,gate6,33,,,,,,,4
12/30/2015,gate8,16,,,,,,,6
12/30/2015,general-gate1,17,1,1,,1,,,
12/30/2015,general-gate2,18,1,1,,1,,,
12/30/2015,general-gate3,19,,,,,,,1
12/30/2015,general-gate4,20,1,,1,,,,
12/30/2015,general-gate5,21,,,,,,,1
12/30/2015,general-gate7,23,1,,2,,,,4
12/30/2015,ranger-base,24,,,,,,,6
12/30/2015,ranger-stop0,25,1,1,,1,,,
12/30/2015,ranger-stop1,35,,,,,,,2
12/30/2015,ranger-stop2,26,1,1,,1,,,
12/30/2015,ranger-stop3,27,,,,,,,2
12/30/2015,ranger-stop4,28,,,,,,,2
12/30/2015,ranger-stop5,29,,,,,,,2
12/30/2015,ranger-stop6,30,,,,,,,6
12/31/2015,camping3,3,,,2,,,,
12/31/2015,camping8,7,,,,,,,1
12/31/2015,entrance0,8,1,,,,,,
12/31/2015,entrance1,9,2,1,,,,,
12/31/2015,entrance2,10,2,,,,,,
12/31/2015,entrance3,11,,,2,,,,
12/31/2015,entrance4,12,1,1,,,,,
12/31/2015,gate3,13,,,,,,,4
12/31/2015,gate4,14,,,,,,,2
12/31/2015,gate5,15,,,,,,,4
12/31/2015,gate6,33,,,,,,,2
12/31/2015,gate7,34,,,,,,,2
12/31/2015,gate8,16,,,,,,,4
12/31/2015,general-gate1,17,3,1,,,,,
12/31/2015,general-gate2,18,3,1,,,,,
12/31/2015,general-gate3,19,,,,,,,1
12/31/2015,general-gate4,20,2,1,,,,,
12/31/2015,general-gate5,21,1,1,,,,,3
12/31/2015,general-gate7,23,2,1,2,,,,
12/31/2015,ranger-base,24,,,,,,,4
12/31/2015,ranger-stop0,25,3,1,,,,,
12/31/2015,ranger-stop2,26,3,1,,,,,
12/31/2015,ranger-stop3,27,,,,,,,4
12/31/2015,ranger-stop5,29,,,,,,,2
12/31/2015,ranger-stop6,30,,,,,,,4
12/31/2015,ranger-stop7,36,,,,,,,2
1/1/2016,camping3,3,,,2,,,,2
1/1/2016,entrance0,8,1,,2,1,,,
1/1/2016,entrance1,9,,,1,,,,
1/1/2016,entrance2,10,,,1,,,,
1/1/2016,entrance3,11,1,,,1,,,
1/1/2016,gate3,13,,,,,,,4
1/1/2016,gate5,15,,,,,,,6
1/1/2016,gate6,33,,,,,,,6
1/1/2016,gate7,34,,,,,,,4
1/1/2016,gate8,16,,,,,,,6
1/1/2016,general-gate1,17,,,1,,,,
1/1/2016,general-gate2,18,,,1,,,,
1/1/2016,general-gate4,20,,,3,,,,
1/1/2016,general-gate5,21,,,,,,,4
1/1/2016,general-gate7,23,,,3,,,,2
1/1/2016,ranger-base,24,,,,,,,6
1/1/2016,ranger-stop0,25,,,1,,,,
1/1/2016,ranger-stop2,26,,,1,,,,
1/1/2016,ranger-stop3,27,,,,,,,4
1/1/2016,ranger-stop6,30,,,,,,,6
1/1/2016,ranger-stop7,36,,,,,,,4
1/2/2016,camping6,5,,,2,,,,
1/2/2016,entrance0,8,,,1,1,,,
1/2/2016,entrance1,9,,,,1,,,
1/2/2016,entrance2,10,1,,1,,,,
1/2/2016,entrance3,11,1,,,1,,,
1/2/2016,entrance4,12,,,,1,,,
1/2/2016,gate3,13,,,,,,,2
1/2/2016,gate5,15,,,,,,,2
1/2/2016,gate6,33,,,,,,,2
1/2/2016,gate7,34,,,,,,,2
1/2/2016,gate8,16,,,,,,,2
1/2/2016,general-gate1,17,1,,1,1,,,
1/2/2016,general-gate2,18,1,,1,1,,,
1/2/2016,general-gate5,21,,,1,1,,,2
1/2/2016,general-gate7,23,,,,1,,,
1/2/2016,ranger-base,24,,,,,,,2
1/2/2016,ranger-stop0,25,1,,1,1,,,
1/2/2016,ranger-stop2,26,1,,1,1,,,
1/2/2016,ranger-stop3,27,,,,,,,2
1/2/2016,ranger-stop6,30,,,,,,,2
1/2/2016,ranger-stop7,36,,,,,,,2
1/3/2016,camping5,4,,,,,,,2
1/3/2016,camping7,6,,,2,,,,
1/3/2016,camping8,7,,,,,,,1
1/3/2016,entrance0,8,1,,,,,,
1/3/2016,entrance1,9,1,,3,,,,
1/3/2016,entrance2,10,,,2,,,,
1/3/2016,entrance4,12,,,1,,,,
1/3/2016,gate3,13,,,,,,,6
1/3/2016,gate4,14,,,,,,,4
1/3/2016,gate5,15,,,,,,,5
1/3/2016,gate6,33,,,,,,,3
1/3/2016,gate7,34,,,,,,,2
1/3/2016,gate8,16,,,,,,,6
1/3/2016,general-gate1,17,,,3,,,,1
1/3/2016,general-gate2,18,,,3,,,,1
1/3/2016,general-gate3,19,,,,,,,1
1/3/2016,general-gate4,20,1,,3,,,,1
1/3/2016,general-gate5,21,,,2,,,,4
1/3/2016,general-gate6,22,,,2,,,,
1/3/2016,general-gate7,23,1,,3,,,,2
1/3/2016,ranger-base,24,,,,,,,6
1/3/2016,ranger-stop0,25,,,3,,,,1
1/3/2016,ranger-stop2,26,,,3,,,,2
1/3/2016,ranger-stop3,27,,,,,,,6
